,Data_ped,Data_env,Modo de envio,Nome do cliente,Cidade,ID do produto,Categoria,Subcategoria,Nome do produto,Vendas,ano,mes,dia
1032,2015-07-11,2015-07-15,Standard Class,Laura Armstrong,Hackensack,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,2015,July,11
1033,2017-11-20,2017-11-22,First Class,Allen Goldenen,Cincinnati,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,2017,November,20
1034,2017-11-20,2017-11-22,First Class,Allen Goldenen,Cincinnati,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2017,November,20
1035,2017-11-20,2017-11-22,First Class,Allen Goldenen,Cincinnati,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,2017,November,20
1036,2017-04-22,2017-04-26,Standard Class,Ed Ludwig,Jefferson City,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2017,April,22
1037,2016-06-13,2016-06-14,First Class,Jennifer Jackson,Los Angeles,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,2016,June,13
1038,2018-11-20,2018-11-21,First Class,Jennifer Halladay,Burlington,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968000000000004,2018,November,20
1039,2018-11-20,2018-11-21,First Class,Jennifer Halladay,Burlington,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.728,2018,November,20
1040,2017-03-20,2017-03-24,Standard Class,Robert Dilbeck,Saint Peters,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,2017,March,20
1041,2017-09-06,2017-09-09,Second Class,Mary O'Rourke,New York City,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2017,September,6
1042,2017-09-06,2017-09-09,Second Class,Mary O'Rourke,New York City,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,2017,September,6
1043,2018-07-09,2018-07-12,First Class,Noel Staavos,Chicago,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,2018,July,9
1044,2018-07-09,2018-07-12,First Class,Noel Staavos,Chicago,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.464,2018,July,9
1045,2018-10-12,2018-10-16,Standard Class,Steve Nguyen,Rockford,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,2018,October,12
1046,2017-03-08,2017-03-13,Standard Class,Zuschuss Carroll,Miami,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,2017,March,8
1047,2017-03-08,2017-03-13,Standard Class,Zuschuss Carroll,Miami,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,2017,March,8
1048,2015-05-27,2015-06-01,Second Class,Lena Creighton,San Francisco,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,2015,May,27
1049,2015-05-27,2015-06-01,Second Class,Lena Creighton,San Francisco,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,2015,May,27
1050,2016-07-03,2016-07-05,First Class,Deirdre Greer,Philadelphia,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.46400000000003,2016,July,3
1051,2016-07-03,2016-07-05,First Class,Deirdre Greer,Philadelphia,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2016,July,3
1052,2016-07-03,2016-07-05,First Class,Deirdre Greer,Philadelphia,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,2016,July,3
1053,2016-04-04,2016-04-08,Standard Class,Nicole Fjeld,New York City,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2016,April,4
1054,2016-04-04,2016-04-08,Standard Class,Nicole Fjeld,New York City,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2016,April,4
1055,2016-04-04,2016-04-08,Standard Class,Nicole Fjeld,New York City,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344,2016,April,4
1056,2016-04-04,2016-04-08,Standard Class,Nicole Fjeld,New York City,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088,2016,April,4
1057,2018-12-10,2018-12-17,Standard Class,Ben Peterman,San Diego,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,2018,December,10
1058,2018-12-10,2018-12-17,Standard Class,Ben Peterman,San Diego,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2018,December,10
1059,2017-11-24,2017-12-01,Standard Class,Matthew Grinstein,Philadelphia,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,2017,November,24
1060,2016-03-23,2016-03-29,Standard Class,Julia Dunbar,Houston,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2016,March,23
1061,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,2016,April,16
1062,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.415999999999999,2016,April,16
1063,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872000000000001,2016,April,16
1064,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.78200000000001,2016,April,16
1065,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.4480000000000002,2016,April,16
1066,2016-04-16,2016-04-21,Standard Class,Theresa Swint,Toledo,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,2016,April,16
1067,2017-10-01,2017-10-02,First Class,Brian DeCherney,San Francisco,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.84799999999998,2017,October,1
1068,2018-09-28,2018-09-30,Second Class,Charles McCrossin,Brownsville,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,2018,September,28
1069,2016-07-25,2016-07-29,Standard Class,Ross Baird,Philadelphia,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,2016,July,25
1070,2016-11-20,2016-11-26,Standard Class,Skye Norling,Los Angeles,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,2016,November,20
1071,2017-04-28,2017-05-02,Standard Class,Erica Hernandez,Denver,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.471999999999998,2017,April,28
1072,2018-11-14,2018-11-19,Standard Class,Frank Olsen,New York City,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,2018,November,14
1073,2017-11-12,2017-11-19,Standard Class,Maurice Satty,Mesa,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,2017,November,12
1074,2017-11-12,2017-11-19,Standard Class,Maurice Satty,Mesa,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.368,2017,November,12
1075,2017-11-12,2017-11-19,Standard Class,Maurice Satty,Mesa,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,31.984,2017,November,12
1076,2017-09-29,2017-09-30,First Class,Chad Cunningham,Columbus,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,2017,September,29
1077,2018-09-23,2018-09-25,Second Class,Don Weiss,Seattle,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2018,September,23
1078,2018-09-23,2018-09-25,Second Class,Don Weiss,Seattle,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,2018,September,23
1079,2018-09-23,2018-09-25,Second Class,Don Weiss,Seattle,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,2018,September,23
1080,2016-11-29,2016-12-04,Standard Class,Bill Tyler,Detroit,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.92,2016,November,29
1081,2016-11-29,2016-12-04,Standard Class,Bill Tyler,Detroit,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,2016,November,29
1082,2017-03-01,2017-03-05,Standard Class,Karen Daniels,Yonkers,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,2017,March,1
1083,2017-03-01,2017-03-05,Standard Class,Karen Daniels,Yonkers,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,2017,March,1
1084,2017-03-01,2017-03-05,Standard Class,Karen Daniels,Yonkers,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2017,March,1
1085,2017-03-01,2017-03-05,Standard Class,Karen Daniels,Yonkers,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,2017,March,1
1086,2017-08-12,2017-08-12,Same Day,Lena Cacioppo,Des Moines,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,2017,August,12
1087,2017-08-15,2017-08-20,Second Class,Craig Yedwab,Oakland,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,2017,August,15
1088,2017-08-15,2017-08-20,Second Class,Craig Yedwab,Oakland,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,2017,August,15
1089,2018-06-04,2018-06-10,Standard Class,Lindsay Williams,Monroe,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2018,June,4
1090,2018-06-04,2018-06-10,Standard Class,Lindsay Williams,Monroe,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2018,June,4
1091,2016-12-06,2016-12-13,Standard Class,Naresj Patel,San Diego,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,2016,December,6
1092,2016-12-06,2016-12-13,Standard Class,Naresj Patel,San Diego,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.18400000000003,2016,December,6
1093,2016-12-27,2016-12-31,Standard Class,Brad Thomas,Clinton,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.9,2016,December,27
1094,2016-12-27,2016-12-31,Standard Class,Brad Thomas,Clinton,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2016,December,27
1095,2018-01-21,2018-01-26,Standard Class,Penelope Sewall,Charlotte,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,2018,January,21
1096,2018-01-21,2018-01-26,Standard Class,Penelope Sewall,Charlotte,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784,2018,January,21
1097,2015-06-25,2015-06-28,First Class,Noel Staavos,Los Angeles,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,2015,June,25
1098,2017-06-14,2017-06-17,First Class,Paul Van Hugh,San Francisco,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,2017,June,14
1099,2017-06-14,2017-06-17,First Class,Paul Van Hugh,San Francisco,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,2017,June,14
1100,2017-06-14,2017-06-17,First Class,Paul Van Hugh,San Francisco,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,2017,June,14
1101,2017-06-14,2017-06-17,First Class,Paul Van Hugh,San Francisco,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,2017,June,14
1102,2018-04-21,2018-04-27,Standard Class,Resi Pölking,Houston,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2018,April,21
1103,2018-04-21,2018-04-27,Standard Class,Resi Pölking,Houston,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.9339999999999997,2018,April,21
1104,2017-10-21,2017-10-27,Standard Class,Neoma Murray,Riverside,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,2017,October,21
1105,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,2017,November,19
1106,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.3280000000000003,2017,November,19
1107,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,2017,November,19
1108,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.368,2017,November,19
1109,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,2017,November,19
1110,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,2017,November,19
1111,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,10.368,2017,November,19
1112,2017-11-19,2017-11-24,Standard Class,Eric Hoffmann,Houston,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2017,November,19
1113,2018-12-18,2018-12-23,Second Class,Russell Applegate,Encinitas,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2018,December,18
1114,2018-12-18,2018-12-23,Second Class,Russell Applegate,Encinitas,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,2018,December,18
1115,2018-12-18,2018-12-23,Second Class,Russell Applegate,Encinitas,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2018,December,18
1116,2017-07-22,2017-07-24,Second Class,Dionis Lloyd,San Francisco,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2017,July,22
1117,2016-09-04,2016-09-08,Standard Class,Christine Sundaresam,Roswell,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,2016,September,4
1118,2016-09-04,2016-09-08,Standard Class,Christine Sundaresam,Roswell,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,2016,September,4
1119,2016-09-04,2016-09-08,Standard Class,Christine Sundaresam,Roswell,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2016,September,4
1120,2016-09-04,2016-09-08,Standard Class,Christine Sundaresam,Roswell,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2016,September,4
1121,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,699.93,2015,January,20
1122,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,OFF-AR-10002375,Office Supplies,Art,Newell 351,22.96,2015,January,20
1123,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,2015,January,20
1124,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,2015,January,20
1125,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,2015,January,20
1126,2015-01-20,2015-01-26,Standard Class,Hunter Lopez,Jonesboro,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,2015,January,20
1127,2016-03-02,2016-03-07,Standard Class,Pete Armstrong,Richmond,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,2016,March,2
1128,2016-03-02,2016-03-07,Standard Class,Pete Armstrong,Richmond,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,2016,March,2
1129,2017-04-12,2017-04-16,Standard Class,Brian Dahlen,Springfield,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,343.92,2017,April,12
1130,2017-04-12,2017-04-16,Standard Class,Brian Dahlen,Springfield,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,2017,April,12
1131,2017-04-12,2017-04-16,Standard Class,Brian Dahlen,Springfield,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,2017,April,12
1132,2017-12-06,2017-12-07,First Class,Greg Guthrie,Antioch,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,2017,December,6
1133,2017-06-05,2017-06-09,Standard Class,Joni Sundaresam,Philadelphia,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.60799999999999,2017,June,5
1134,2017-06-05,2017-06-09,Standard Class,Joni Sundaresam,Philadelphia,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7.56,2017,June,5
1135,2017-12-11,2017-12-11,Same Day,Lena Radford,Homestead,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.22399999999999,2017,December,11
1136,2017-11-12,2017-11-15,Second Class,Frank Hawley,La Porte,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,2017,November,12
1137,2017-11-12,2017-11-15,Second Class,Frank Hawley,La Porte,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2017,November,12
1138,2017-11-12,2017-11-15,Second Class,Frank Hawley,La Porte,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,19.98,2017,November,12
1139,2017-11-12,2017-11-15,Second Class,Frank Hawley,La Porte,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58,2017,November,12
1140,2017-11-12,2017-11-15,Second Class,Frank Hawley,La Porte,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2017,November,12
1141,2015-09-29,2015-10-03,Standard Class,Arthur Prichep,Los Angeles,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2015,September,29
1142,2015-09-29,2015-10-03,Standard Class,Arthur Prichep,Los Angeles,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,8.72,2015,September,29
1143,2015-09-29,2015-10-03,Standard Class,Arthur Prichep,Los Angeles,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,6.48,2015,September,29
1144,2015-09-29,2015-10-03,Standard Class,Arthur Prichep,Los Angeles,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2015,September,29
1145,2015-09-29,2015-10-03,Standard Class,Arthur Prichep,Los Angeles,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,2015,September,29
1146,2016-04-04,2016-04-04,Same Day,Nat Carroll,Lansing,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2016,April,4
1147,2016-04-04,2016-04-04,Same Day,Nat Carroll,Lansing,OFF-FA-10000735,Office Supplies,Fasteners,Staples,5.84,2016,April,4
1148,2016-04-04,2016-04-04,Same Day,Nat Carroll,Lansing,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2016,April,4
1149,2016-04-04,2016-04-04,Same Day,Nat Carroll,Lansing,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.95,2016,April,4
1150,2016-04-04,2016-04-04,Same Day,Nat Carroll,Lansing,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2016,April,4
1151,2016-05-08,2016-05-14,Standard Class,Claudia Bergmann,Cuyahoga Falls,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,2016,May,8
